-0.954845 -0.147236 9.54845 1.47236
-0.95203 -0.151563 9.5203 1.51563
-0.949127 -0.155875 9.49127 1.55875
-0.946136 -0.160173 9.46136 1.60173
-0.943057 -0.164456 9.43057 1.64456
-0.939888 -0.168723 9.39888 1.68723
-0.936631 -0.172974 9.36631 1.72974
-0.933283 -0.177209 9.33283 1.77209
-0.929846 -0.181427 9.29846 1.81427
-0.926319 -0.185627 9.26319 1.85627
-0.9227 -0.189808 9.227 1.89808
-0.918991 -0.193972 9.18991 1.93972
-0.915189 -0.198115 9.15189 1.98115
-0.911296 -0.202239 9.11296 2.02239
-0.90731 -0.206342 9.0731 2.06342
-0.903231 -0.210424 9.03231 2.10424
-0.899058 -0.214485 8.99058 2.14485
-0.894792 -0.218522 8.94792 2.18522
-0.89043 -0.222537 8.9043 2.22537
-0.885974 -0.226528 8.85974 2.26528
-0.881421 -0.230494 8.81421 2.30494
-0.876773 -0.234436 8.76773 2.34436
-0.872027 -0.238351 8.72027 2.38351
-0.867184 -0.24224 8.67184 2.4224
-0.862243 -0.246101 8.62243 2.46101
-0.857203 -0.249934 8.57203 2.49934
-0.852063 -0.253738 8.52063 2.53738
-0.846823 -0.257512 8.46823 2.57512
-0.841482 -0.261255 8.41482 2.61255
-0.83604 -0.264967 8.3604 2.64967
-0.830495 -0.268647 8.30495 2.68647
-0.824847 -0.272293 8.24847 2.72293
-0.819095 -0.275905 8.19095 2.75905
-0.813238 -0.279481 8.13238 2.79481
-0.807275 -0.283021 8.07275 2.83021
-0.801206 -0.286524 8.01206 2.86524
-0.795029 -0.289988 7.95029 2.89988
-0.788744 -0.293413 7.88744 2.93413
-0.78235 -0.296797 7.8235 2.96797
-0.775845 -0.300139 7.75845 3.00139
-0.769229 -0.303438 7.69229 3.03438
-0.7625 -0.306693 7.625 3.06693
-0.755658 -0.309902 7.55658 3.09902
-0.748701 -0.313064 7.48701 3.13064
-0.741628 -0.316177 7.41628 3.16177
-0.734439 -0.319241 7.34439 3.19241
-0.727131 -0.322253 7.27131 3.22253
-0.719704 -0.325213 7.19704 3.25213
-0.712156 -0.328118 7.12156 3.28118
-0.704486 -0.330966 7.04486 3.30966
-0.696692 -0.333757 6.96692 3.33757
-0.688774 -0.336488 6.88774 3.36488
-0.680729 -0.339157 6.80729 3.39157
-0.672556 -0.341762 6.72556 3.41762
-0.664254 -0.344301 6.64254 3.44301
-0.655821 -0.346773 6.55821 3.46773
-0.647255 -0.349174 6.47255 3.49174
-0.638555 -0.351503 6.38555 3.51503
-0.629718 -0.353757 6.29718 3.53757
-0.620743 -0.355933 6.20743 3.55933
-0.611628 -0.358029 6.11628 3.58029
-0.602371 -0.360041 6.02371 3.60041
